user_id,class_id,course_id,clo_id,activity_id,cri_id,slug,type,start_date,cri_id.1,submission_id,submitted_at,spent_time,due_date,level,cri_idB,required_level,pass,expectation_met_count,earlybird,seconds_early,activity_page_view,material_view,act+quiz_view,submit_button_clicked,class_view_count,specific_activity_view,session_id_count
89213,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2596215,2022-10-28 16:59:52,878,2022-11-04 23:59:00,1,3118906,3,False,0,7 days 06:59:08,629948.0,,,,,,,
89214,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2596635,2022-10-28 20:13:28,306,2022-11-04 23:59:00,3,3118906,3,True,1,7 days 03:45:32,618332.0,,,,,,,
89215,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2596713,2022-10-28 20:57:33,434,2022-11-04 23:59:00,3,3118906,3,True,1,7 days 03:01:27,615687.0,,,,,,,
89216,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2595549,2022-10-28 14:47:26,867,2022-11-04 23:59:00,1,3118906,3,False,0,7 days 09:11:34,637894.0,,,,,,,
89429,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2592677,2022-10-27 16:42:21,132,2022-11-04 23:59:00,2,3118906,3,False,0,8 days 07:16:39,717399.0,,,,,,,
89430,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2591823,2022-10-27 15:20:07,354,2022-11-04 23:59:00,2,3118906,3,False,0,8 days 08:38:53,722333.0,,,,,,,
89431,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2594973,2022-10-28 10:48:31,102,2022-11-04 23:59:00,2,3118906,3,False,0,7 days 13:10:29,652229.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0
89432,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2596429,2022-10-28 18:57:34,149,2022-11-04 23:59:00,2,3118906,3,False,0,7 days 05:01:26,622886.0,,,,,,,
89433,173179,99247.0,42874,2837879,3118906,1/2022,QUZ,2022-10-17 08:30:00,3118906,2593389,2022-10-27 23:49:07,87,2022-11-04 23:59:00,2,3118906,3,False,0,8 days 00:09:53,691793.0,,,,,,,
user_id,class_id,course_id,clo_id,activity_id,cri_id,slug,type,start_date,cri_id.1,submission_id,submitted_at,spent_time,due_date,level,cri_idB,required_level,pass,expectation_met_count,earlybird,seconds_early,activity_page_view,material_view,act+quiz_view,submit_button_clicked,class_view_count,specific_activity_view,session_id_count
81445,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621501.0,2022-11-04 20:32:02,1345.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 03:26:58,12418.0,,,,,,,
81446,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2614609.0,2022-11-03 12:23:27,283.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,1 days 11:35:33,128133.0,,,,,,,
81447,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621766.0,2022-11-04 20:52:46,127.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:06:14,11174.0,,,,,,,
81448,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621306.0,2022-11-04 19:15:08,153.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 04:43:52,17032.0,,,,,,,
81449,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621781.0,2022-11-04 21:15:37,1306.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:43:23,9803.0,,,,,,,
81451,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620031.0,2022-11-04 15:49:32,283.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 08:09:28,29368.0,,,,,,,
81452,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621052.0,2022-11-04 18:07:04,407.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 05:51:56,21116.0,,,,,,,
81453,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621805.0,2022-11-04 21:02:25,68.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:56:35,10595.0,,,,,,,
81454,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621508.0,2022-11-04 20:12:42,132.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:46:18,13578.0,,,,,,,
81455,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621847.0,2022-11-04 21:08:54,84.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:50:06,10206.0,,,,,,,
81456,173180,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,1.0
81458,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621414.0,2022-11-04 19:39:21,71.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:19:39,15579.0,,,,,,,
81462,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622137.0,2022-11-04 22:14:42,501.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 01:44:18,6258.0,,,,,,,
81466,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622008.0,2022-11-04 21:48:29,299.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 02:10:31,7831.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81467,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620580.0,2022-11-04 17:09:09,152.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 06:49:51,24591.0,,,,,,,
81471,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622575.0,2022-11-04 23:51:41,53.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 00:07:19,439.0,,,,,,,
81472,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2620765.0,2022-11-04 17:44:03,351.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 06:14:57,22497.0,,,,,,,
81473,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2622329.0,2022-11-04 23:00:03,466.0,2022-11-04 23:59:00,2.0,3198357.0,3.0,False,0.0,0 days 00:58:57,3537.0,,,,,,,
81475,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621469.0,2022-11-04 20:01:52,97.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 03:57:08,14228.0,,,,,,,
81476,173180,99247.0,42874.0,2902554.0,3198357.0,1/2022,QUZ,2022-10-17 08:30:00,3198357.0,2621363.0,2022-11-04 19:38:44,612.0,2022-11-04 23:59:00,1.0,3198357.0,3.0,False,0.0,0 days 04:20:16,15616.0,,,,,,,
